archive,container,entry,family,category,screen,role,label,confidence,decoded,geometry_status,w,h,original_w,original_h,fmt,payload_size,payload_abs,note,decode_error
3,DTS_MISSSPRINTCUP.ARC,IMG_SPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · DTS_MISSSPRINTCUP · IMG_SPEC,research,True,indexed,512,512,512,512,DXT1,229376,983640,3D model diffuse/normal/specular or rig-associated texture.,
3,DTS_MISSSPRINTCUP.ARC,GLOVE_IMG_DIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · DTS_MISSSPRINTCUP · GLOVE_IMG_DIFF,research,True,indexed,512,256,512,256,DXT1,147456,1213128,3D model diffuse/normal/specular or rig-associated texture.,
3,DTS_MISSSPRINTCUP.ARC,GLOVE_IMG_NORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · DTS_MISSSPRINTCUP · GLOVE_IMG_NORM,research,True,indexed,256,128,256,128,DXT1,81920,1360696,3D model diffuse/normal/specular or rig-associated texture.,
3,DTS_MISSSPRINTCUP.ARC,GLOVE_IMG_SPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · DTS_MISSSPRINTCUP · GLOVE_IMG_SPEC,research,True,indexed,256,128,256,128,DXT1,81920,1442712,3D model diffuse/normal/specular or rig-associated texture.,
3,DTS_2015_NEWMAN_LOW.ARC,IMG_DIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · DTS_2015_NEWMAN_LOW · IMG_DIFF,research,True,indexed,128,128,128,128,DXT1,65536,216,3D model diffuse/normal/specular or rig-associated texture.,
3,DTS_CUSTOMGENERIC2015_LOW.ARC,IMG_DIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · DTS_CUSTOMGENERIC2015_LOW · IMG_DIFF,research,True,indexed,128,128,128,128,DXT1,65536,216,3D model diffuse/normal/specular or rig-associated texture.,
3,DTS_CUSTOMGENERICF2015_LOW.ARC,IMG_DIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · DTS_CUSTOMGENERICF2015_LOW · IMG_DIFF,research,True,indexed,128,128,128,128,DXT1,65536,216,3D model diffuse/normal/specular or rig-associated texture.,
3,DTS_MISSSPRINTCUP_LOW.ARC,IMG_DIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · DTS_MISSSPRINTCUP_LOW · IMG_DIFF,research,True,indexed,128,128,128,128,DXT1,65536,216,3D model diffuse/normal/specular or rig-associated texture.,
3,PMH_2015_NEWMAN.ARC,IMG_DIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · PMH_2015_NEWMAN · IMG_DIFF,research,True,indexed,512,512,512,512,DXT1,229376,216,3D model diffuse/normal/specular or rig-associated texture.,
3,PMH_CUSTOMGENERIC2015.ARC,IMG_DIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · PMH_CUSTOMGENERIC2015 · IMG_DIFF,research,True,indexed,512,512,512,512,DXT1,163840,216,3D model diffuse/normal/specular or rig-associated texture.,
3,PMH_CUSTOMGENERICF2015.ARC,IMG_DIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · PMH_CUSTOMGENERICF2015 · IMG_DIFF,research,True,indexed,512,512,512,512,DXT1,163840,216,3D model diffuse/normal/specular or rig-associated texture.,
3,PMH_MISSSPRINTCUP.ARC,IMG_DIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · PMH_MISSSPRINTCUP · IMG_DIFF,research,True,indexed,512,512,512,512,DXT1,229376,216,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_2015_NEWMAN.ARC,IMG_BODYDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_2015_NEWMAN · IMG_BODYDIFF,research,True,indexed,512,512,512,512,DXT1,229376,376,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_2015_NEWMAN.ARC,IMG_BODYNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_2015_NEWMAN · IMG_BODYNORM,research,True,indexed,512,512,512,512,DXT1,163840,229864,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_2015_NEWMAN.ARC,IMG_BODYSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_2015_NEWMAN · IMG_BODYSPEC,research,True,indexed,256,256,256,256,DXT1,40960,393752,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_2015_NEWMAN.ARC,IMG_CAPDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_2015_NEWMAN · IMG_CAPDIFF,research,True,indexed,256,256,256,256,DXT1,98304,434760,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_2015_NEWMAN.ARC,IMG_CAPNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_2015_NEWMAN · IMG_CAPNORM,research,True,indexed,256,256,256,256,DXT1,65536,533160,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_2015_NEWMAN.ARC,IMG_CAPSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_2015_NEWMAN · IMG_CAPSPEC,research,True,indexed,128,128,128,128,DXT1,40960,598760,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_CUSTOMGENERIC2015.ARC,IMG_BODYDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_CUSTOMGENERIC2015 · IMG_BODYDIFF,research,True,indexed,512,512,512,512,DXT1,229376,376,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_CUSTOMGENERIC2015.ARC,IMG_BODYNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_CUSTOMGENERIC2015 · IMG_BODYNORM,research,True,indexed,512,512,512,512,DXT1,163840,229864,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_CUSTOMGENERIC2015.ARC,IMG_BODYSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_CUSTOMGENERIC2015 · IMG_BODYSPEC,research,True,indexed,256,256,256,256,DXT1,40960,393752,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_CUSTOMGENERIC2015.ARC,IMG_CAPDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_CUSTOMGENERIC2015 · IMG_CAPDIFF,research,True,indexed,256,256,256,256,DXT1,98304,434760,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_CUSTOMGENERIC2015.ARC,IMG_CAPNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_CUSTOMGENERIC2015 · IMG_CAPNORM,research,True,indexed,256,256,256,256,DXT1,65536,533160,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_CUSTOMGENERIC2015.ARC,IMG_CAPSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_CUSTOMGENERIC2015 · IMG_CAPSPEC,research,True,indexed,128,128,128,128,DXT1,40960,598760,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_CUSTOMGENERICF2015.ARC,IMG_BODYDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_CUSTOMGENERICF2015 · IMG_BODYDIFF,research,True,indexed,512,512,512,512,DXT1,229376,376,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_CUSTOMGENERICF2015.ARC,IMG_BODYNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_CUSTOMGENERICF2015 · IMG_BODYNORM,research,True,indexed,512,512,512,512,DXT1,163840,229864,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_CUSTOMGENERICF2015.ARC,IMG_BODYSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_CUSTOMGENERICF2015 · IMG_BODYSPEC,research,True,indexed,256,256,256,256,DXT1,40960,393752,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_CUSTOMGENERICF2015.ARC,IMG_CAPDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_CUSTOMGENERICF2015 · IMG_CAPDIFF,research,True,indexed,256,256,256,256,DXT1,98304,434760,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_CUSTOMGENERICF2015.ARC,IMG_CAPNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_CUSTOMGENERICF2015 · IMG_CAPNORM,research,True,indexed,256,256,256,256,DXT1,65536,533160,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_CUSTOMGENERICF2015.ARC,IMG_CAPSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_CUSTOMGENERICF2015 · IMG_CAPSPEC,research,True,indexed,128,128,128,128,DXT1,40960,598760,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_MISSSPRINTCUP.ARC,IMG_BODYDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_MISSSPRINTCUP · IMG_BODYDIFF,research,True,indexed,512,512,512,512,DXT1,229376,376,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_MISSSPRINTCUP.ARC,IMG_BODYNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_MISSSPRINTCUP · IMG_BODYNORM,research,True,indexed,512,512,512,512,DXT1,163840,229864,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_MISSSPRINTCUP.ARC,IMG_BODYSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_MISSSPRINTCUP · IMG_BODYSPEC,research,True,indexed,256,256,256,256,DXT1,40960,393752,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_MISSSPRINTCUP.ARC,IMG_CAPDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_MISSSPRINTCUP · IMG_CAPDIFF,research,True,indexed,256,256,256,256,DXT1,98304,434760,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_MISSSPRINTCUP.ARC,IMG_CAPNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_MISSSPRINTCUP · IMG_CAPNORM,research,True,indexed,256,256,256,256,DXT1,65536,533160,3D model diffuse/normal/specular or rig-associated texture.,
3,GTS_MISSSPRINTCUP.ARC,IMG_CAPSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · GTS_MISSSPRINTCUP · IMG_CAPSPEC,research,True,indexed,128,128,128,128,DXT1,40960,598760,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_2015_NEWMAN.ARC,IMG_BODYDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_2015_NEWMAN · IMG_BODYDIFF,research,True,indexed,128,128,128,128,DXT1,65536,376,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_2015_NEWMAN.ARC,IMG_BODYNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_2015_NEWMAN · IMG_BODYNORM,research,True,indexed,128,128,128,128,DXT1,8192,66008,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_2015_NEWMAN.ARC,IMG_BODYSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_2015_NEWMAN · IMG_BODYSPEC,research,True,indexed,128,128,128,128,DXT1,8192,74232,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_2015_NEWMAN.ARC,IMG_CAPDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_2015_NEWMAN · IMG_CAPDIFF,research,True,indexed,64,64,64,64,DXT1,57344,82456,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_2015_NEWMAN.ARC,IMG_CAPNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_2015_NEWMAN · IMG_CAPNORM,research,True,indexed,64,64,64,64,DXT1,24576,139880,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_2015_NEWMAN.ARC,IMG_CAPSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_2015_NEWMAN · IMG_CAPSPEC,research,True,indexed,64,64,64,64,DXT1,32768,164504,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_CUSTOMGENERIC2015.ARC,IMG_BODYDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_CUSTOMGENERIC2015 · IMG_BODYDIFF,research,True,indexed,128,128,128,128,DXT1,65536,376,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_CUSTOMGENERIC2015.ARC,IMG_BODYNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_CUSTOMGENERIC2015 · IMG_BODYNORM,research,True,indexed,128,128,128,128,DXT1,8192,66008,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_CUSTOMGENERIC2015.ARC,IMG_BODYSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_CUSTOMGENERIC2015 · IMG_BODYSPEC,research,True,indexed,128,128,128,128,DXT1,8192,74232,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_CUSTOMGENERIC2015.ARC,IMG_CAPDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_CUSTOMGENERIC2015 · IMG_CAPDIFF,research,True,indexed,64,64,64,64,DXT1,57344,82456,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_CUSTOMGENERIC2015.ARC,IMG_CAPNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_CUSTOMGENERIC2015 · IMG_CAPNORM,research,True,indexed,64,64,64,64,DXT1,24576,139880,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_CUSTOMGENERIC2015.ARC,IMG_CAPSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_CUSTOMGENERIC2015 · IMG_CAPSPEC,research,True,indexed,64,64,64,64,DXT1,32768,164504,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_CUSTOMGENERICF2015.ARC,IMG_BODYDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_CUSTOMGENERICF2015 · IMG_BODYDIFF,research,True,indexed,128,128,128,128,DXT1,65536,376,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_CUSTOMGENERICF2015.ARC,IMG_BODYNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_CUSTOMGENERICF2015 · IMG_BODYNORM,research,True,indexed,128,128,128,128,DXT1,8192,66008,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_CUSTOMGENERICF2015.ARC,IMG_BODYSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_CUSTOMGENERICF2015 · IMG_BODYSPEC,research,True,indexed,128,128,128,128,DXT1,8192,74232,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_CUSTOMGENERICF2015.ARC,IMG_CAPDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_CUSTOMGENERICF2015 · IMG_CAPDIFF,research,True,indexed,64,64,64,64,DXT1,57344,82456,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_CUSTOMGENERICF2015.ARC,IMG_CAPNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_CUSTOMGENERICF2015 · IMG_CAPNORM,research,True,indexed,64,64,64,64,DXT1,24576,139880,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_CUSTOMGENERICF2015.ARC,IMG_CAPSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_CUSTOMGENERICF2015 · IMG_CAPSPEC,research,True,indexed,64,64,64,64,DXT1,32768,164504,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_MISSSPRINTCUP.ARC,IMG_BODYDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_MISSSPRINTCUP · IMG_BODYDIFF,research,True,indexed,128,128,128,128,DXT1,65536,376,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_MISSSPRINTCUP.ARC,IMG_BODYNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_MISSSPRINTCUP · IMG_BODYNORM,research,True,indexed,128,128,128,128,DXT1,8192,66008,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_MISSSPRINTCUP.ARC,IMG_BODYSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_MISSSPRINTCUP · IMG_BODYSPEC,research,True,indexed,128,128,128,128,DXT1,8192,74232,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_MISSSPRINTCUP.ARC,IMG_CAPDIFF,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_MISSSPRINTCUP · IMG_CAPDIFF,research,True,indexed,64,64,64,64,DXT1,57344,82456,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_MISSSPRINTCUP.ARC,IMG_CAPNORM,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_MISSSPRINTCUP · IMG_CAPNORM,research,True,indexed,64,64,64,64,DXT1,24576,139880,3D model diffuse/normal/specular or rig-associated texture.,
3,ITS_MISSSPRINTCUP.ARC,IMG_CAPSPEC,unknown_visual,Character & Pit Crew Textures,Driver / Champion Character Model,Character material map,Character texture · ITS_MISSSPRINTCUP · IMG_CAPSPEC,research,True,indexed,64,64,64,64,DXT1,32768,164504,3D model diffuse/normal/specular or rig-associated texture.,
3189127741,FEI_LIV_25601.ARC,PAINTSCHEME_25601,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25601,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25602.ARC,PAINTSCHEME_25602,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25602,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25616.ARC,PAINTSCHEME_25616,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25616,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25603.ARC,PAINTSCHEME_25603,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25603,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25604.ARC,PAINTSCHEME_25604,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25604,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25605.ARC,PAINTSCHEME_25605,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25605,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25606.ARC,PAINTSCHEME_25606,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25606,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25607.ARC,PAINTSCHEME_25607,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25607,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25608.ARC,PAINTSCHEME_25608,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25608,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25596.ARC,PAINTSCHEME_25596,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25596,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25609.ARC,PAINTSCHEME_25609,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25609,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,LIVERY_DLC_31_NEWMAN_3.ARC,IMG_LIV,unknown_visual,Vehicle / Livery Textures,On-track Vehicle,Livery texture,Vehicle livery · LIVERY_DLC_31_NEWMAN_3,research,True,indexed,2048,1024,2048,1024,DXT1,1458176,216,Car livery atlas. Prefer the dedicated Paint Schemes workflow for normal roster paint changes.,
3189127741,HDLIVERY_DLC_31_NEWMAN_3.ARC,IMG_LIV,unknown_visual,Vehicle / Livery Textures,On-track Vehicle,Livery texture,Vehicle livery · HDLIVERY_DLC_31_NEWMAN_3,research,True,indexed,4096,2048,4096,2048,DXT1,5652480,216,Car livery atlas. Prefer the dedicated Paint Schemes workflow for normal roster paint changes.,
3189127741,FEI_LIV_25597.ARC,PAINTSCHEME_25597,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25597,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25610.ARC,PAINTSCHEME_25610,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25610,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25611.ARC,PAINTSCHEME_25611,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25611,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25614.ARC,PAINTSCHEME_25614,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25614,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25598.ARC,PAINTSCHEME_25598,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25598,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25599.ARC,PAINTSCHEME_25599,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25599,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25600.ARC,PAINTSCHEME_25600,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25600,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25613.ARC,PAINTSCHEME_25613,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25613,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3189127741,FEI_LIV_25615.ARC,PAINTSCHEME_25615,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25615,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3464285874,FEI_LIV_25534.ARC,PAINTSCHEME_25534,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25534,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3464285874,FEI_LIV_25535.ARC,PAINTSCHEME_25535,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25535,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3464285874,FEI_LIV_25522.ARC,PAINTSCHEME_25522,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25522,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3464285874,FEI_LIV_25547.ARC,PAINTSCHEME_25547,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25547,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3464285874,FEI_LIV_25553.ARC,PAINTSCHEME_25553,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25553,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3464285874,FEI_LIV_25563.ARC,PAINTSCHEME_25563,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25563,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3464285874,FEI_LIV_25554.ARC,PAINTSCHEME_25554,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25554,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3464285874,FEI_LIV_25525.ARC,PAINTSCHEME_25525,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25525,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
3464285874,FEI_LIV_25528.ARC,PAINTSCHEME_25528,paint_scheme_preview,Paint Scheme Previews,Paint Select / Paint Booth,Scheme thumbnail,Paint scheme preview · PAINTSCHEME_25528,likely,True,indexed,256,256,256,256,DXT5,65536,216,Mapped from known paint-preview naming.,
