class,uid,assigned_type,assigned_key,call_offset,UID,DRIVER,NUMBER,TEAM,Livery,Pin,InteriorConfig,DriverImages,Selectable,AIDriverProfile,Series,BaseArcName,LastWonSprintCup
DRIVERCONFIG_c,22933,,22933,0x18A12,22933,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC00,129106177
DRIVERCONFIG_c,22934,,22934,0x18A45,22934,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC1,129106177
DRIVERCONFIG_c,22935,,22935,0x18A78,22935,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC2,129106177
DRIVERCONFIG_c,22936,,22936,0x18AAB,22936,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC3,129106177
DRIVERCONFIG_c,22937,,22937,0x18ADE,22937,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC4,129106177
DRIVERCONFIG_c,22938,,22938,0x18B11,22938,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC5,129106177
DRIVERCONFIG_c,22939,,22939,0x18B44,22939,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC6,129106177
DRIVERCONFIG_c,22940,,22940,0x18B77,22940,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC7,129106177
DRIVERCONFIG_c,22941,,22941,0x18BAA,22941,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC8,129106177
DRIVERCONFIG_c,22942,,22942,0x18BDD,22942,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC9,129106177
DRIVERCONFIG_c,22943,,22943,0x18C10,22943,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC10,129106177
DRIVERCONFIG_c,22944,,22944,0x18C43,22944,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC11,129106177
DRIVERCONFIG_c,22945,,22945,0x18C76,22945,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC12,129106177
DRIVERCONFIG_c,22946,,22946,0x18CA9,22946,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC13,129106177
DRIVERCONFIG_c,22947,,22947,0x18CDC,22947,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC14,129106177
DRIVERCONFIG_c,22948,,22948,0x18D0F,22948,None,None,None,None,"DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)",None,None,False,AIRACEDRIVERPROFILE_c(3228),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_GENERIC15,129106177
DRIVERCONFIG_c,22950,,22950,0x18D42,22950,"DRIVER_c(22949, S_DRIVER_J_ALLGAIER, None, False, False, J_Allgaier, 129106177, False, False)","DRIVERNUMBER_c(21868, W:\NAS3\Hud\2012\numbers\51_Smith.tga, 51_REGANSMITH)","RACETEAM_c(10516, S_TEAM_PHOENIXRACING, None, phoenixracing51)","LIVERIE_c(21946, DLC_LIV_51_SMITH_2013, BaseColour_c(106, 181, 0), , None, True, False, None, None, False, None, False, 131924504, , -1)","DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)","DRIVERINTERIORCONFIG_c(22321, 1, None, None)",DRIVERPORTRAIT_c(7416),False,AIRACEDRIVERPROFILE_c(3260),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_ALLGAIER,129106177
DRIVERCONFIG_c,22987,,22987,0x18D75,22987,"DRIVER_c(22986, S_DRIVER_M_ANNETT, None, False, True, MichaelAnnett, 129106177, False, False)","DRIVERNUMBER_c(23099, W:\NAS3\Hud\2014\numbers\7_Annett.tga, 7_ANNETT2014)","RACETEAM_c(1347, S_TEAM_TBR, None, TBR_Racing)","LIVERIE_c(23114, 14_7_ANNETT_PRIMARY, BaseColour_c(0, 0, 180), , None, False, False, None, None, False, None, False, 131990039, , -1)","DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)","DRIVERINTERIORCONFIG_c(22332, 1, None, None)",DRIVERPORTRAIT_c(23144),True,AIRACEDRIVERPROFILE_c(23219),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_ANNETT,129106177
DRIVERCONFIG_c,23024,,23024,0x18DA8,23024,"DRIVER_c(1134, S_DRIVER_R_SMITH, None, False, True, ReganSmith, 131793153, False, False)","DRIVERNUMBER_c(23101, W:\NAS3\Hud\2014\numbers\7_smith.tga, 7_REGANSMITH2014)","RACETEAM_c(5762, S_TEAM_JRM, None, JRMotorsports)","LIVERIE_c(23127, 14_7_SMITH_PRIMARY, BaseColour_c(0, 0, 180), , None, False, False, None, None, False, None, False, 131990039, , -1)","DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)","DRIVERINTERIORCONFIG_c(22321, 1, None, None)",DRIVERPORTRAIT_c(21855),True,AIRACEDRIVERPROFILE_c(3262),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_SMITHREGAN,129106177
DRIVERCONFIG_c,23025,,23025,0x18DDB,23025,"DRIVER_c(23022, S_DRIVER_C_ELLIOTT, None, False, True, chaseelliott, 129106177, False, False)","DRIVERNUMBER_c(23129, W:\NAS3\Hud\2014\numbers\9_Elliot.tga, 5_CHASEELLIOTT2014)","RACETEAM_c(5762, S_TEAM_JRM, None, JRMotorsports)","LIVERIE_c(23126, 14_5_ELLIOTT_PRIMARY, BaseColour_c(0, 0, 180), , None, False, False, None, None, False, None, False, 131990039, , -1)","DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)","DRIVERINTERIORCONFIG_c(22321, 1, None, None)",DRIVERPORTRAIT_c(23146),True,AIRACEDRIVERPROFILE_c(23216),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_ELLIOTT,129106177
DRIVERCONFIG_c,23026,,23026,0x18E0E,23026,"DRIVER_c(23023, S_DRIVER_P_HARRAKA, None, False, True, paulieharraka, 129106177, False, False)","DRIVERNUMBER_c(23100, W:\NAS3\Hud\2014\numbers\12_harraka.tga, 11_PAULIEHARRAKA2014)","RACETEAM_c(23035, S_TEAM_PHLLC, None, )","LIVERIE_c(23115, 14_12_HARRAKA_PRIMARY, BaseColour_c(0, 0, 180), , None, False, False, None, None, False, None, False, 131990039, , -1)","DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)","DRIVERINTERIORCONFIG_c(22321, 1, None, None)",DRIVERPORTRAIT_c(23139),True,AIRACEDRIVERPROFILE_c(23217),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_HARRAKA,129106177
DRIVERCONFIG_c,23151,,23151,0x18E41,23151,"DRIVER_c(23147, S_DRIVER_D_WALLACE, None, False, True, BubbaWallace, 129106177, False, False)","DRIVERNUMBER_c(23148, W:\NAS3\Hud\2014\numbers\54_Wallace_jr.tga, 54_DWALLACE2014)","RACETEAM_c(1335, S_TEAM_JGR, None, joegibbsracing)","LIVERIE_c(23199, 14_54_DARRELL_WALLACE_PRIMARY, BaseColour_c(0, 0, 180), , None, False, False, None, None, False, None, False, 131990039, , -1)","DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)","DRIVERINTERIORCONFIG_c(22337, 1, None, None)",DRIVERPORTRAIT_c(23150),True,AIRACEDRIVERPROFILE_c(23215),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_WALLACE,131268865
DRIVERCONFIG_c,24581,,24581,0x18E74,24581,"DRIVER_c(1141, S_DRIVER_M_WALTRIP, None, False, True, mw55, 129106177, False, False)","DRIVERNUMBER_c(24592, W:\nas3\Hud\2014\numbers\66_waltrip.tga, 66_MICHAELWALTRIP2014)","RACETEAM_c(1354, S_TEAM_MWR, None, MWRteam)","LIVERIE_c(24587, 14_66_MICHAEL_WALTRIP_PRIMARY, BaseColour_c(0, 0, 180), , None, False, False, None, None, False, None, False, 131990039, , -1)","DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)","DRIVERINTERIORCONFIG_c(22330, 1, None, None)",DRIVERPORTRAIT_c(24599),True,AIRACEDRIVERPROFILE_c(3372),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_WALTRIP,129106177
DRIVERCONFIG_c,24582,,24582,0x18EA7,24582,"DRIVER_c(24580, S_DRIVER_P_KLIGERMAN, None, False, True, pkligerman, 129106177, False, False)","DRIVERNUMBER_c(24594, W:\nas3\Hud\2014\numbers\30_kligerman.tga, 30_PARKERKLIGERMAN2014)","RACETEAM_c(21845, S_TEAM_SWAN_RACING, None, SwanRacingCo)","LIVERIE_c(24585, 14_30_PARKER_KLIGERMAN_PRIMARY, BaseColour_c(0, 0, 180), , None, False, False, None, None, False, None, False, 131990039, , -1)","DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)","DRIVERINTERIORCONFIG_c(22323, 1, None, None)",DRIVERPORTRAIT_c(24600),True,AIRACEDRIVERPROFILE_c(3260),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_KLIGERMAN,129106177
DRIVERCONFIG_c,24583,,24583,0x18EDA,24583,"DRIVER_c(9665, S_DRIVER_C_WHITT, None, False, True, ColeWhitt, 129106177, False, False)","DRIVERNUMBER_c(24593, W:\nas3\Hud\2014\numbers\26_whitt.tga, 26_COLEWHITT2014)","RACETEAM_c(21845, S_TEAM_SWAN_RACING, None, SwanRacingCo)","LIVERIE_c(24603, 14_26_COLE_WHITT_PRIMARY, BaseColour_c(0, 0, 180), , None, False, False, None, None, False, None, False, 131990039, , -1)","DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)","DRIVERINTERIORCONFIG_c(22323, 1, None, None)",DRIVERPORTRAIT_c(24598),True,AIRACEDRIVERPROFILE_c(3260),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_WHITT,129106177
DRIVERCONFIG_c,24590,,24590,0x18F0D,24590,"DRIVER_c(24589, S_DRIVER_A_BOWMAN, None, False, True, AlexBRacing, 129106177, False, False)","DRIVERNUMBER_c(24596, W:\nas3\Hud\2014\numbers\23_bowman.tga, 23_ALEXBOWMAN2014)","RACETEAM_c(10518, S_TEAM_BKRACING, None, BKRacing8393)","LIVERIE_c(24601, 14_23_ALEX_BOWMAN_PRIMARY, BaseColour_c(0, 0, 180), , None, False, False, None, None, False, None, False, 131990039, , -1)","DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)","DRIVERINTERIORCONFIG_c(22324, 1, None, None)",DRIVERPORTRAIT_c(24597),True,AIRACEDRIVERPROFILE_c(3260),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_BOWMAN,129106177
DRIVERCONFIG_c,24620,,24620,0x18F40,24620,"DRIVER_c(6022, S_DRIVER_R_TRUEX, None, False, True, Ryan_Truex, 129106177, False, False)","DRIVERNUMBER_c(24621, W:\nas3\Hud\2014\numbers\83_truex.tga, 83_RYANTRUEX2014)","RACETEAM_c(10518, S_TEAM_BKRACING, None, BKRacing8393)","LIVERIE_c(24622, 14_83_RYAN_TRUEX_PRIMARY, BaseColour_c(0, 0, 180), , None, False, False, None, None, False, None, False, 131990039, , -1)","DRIVERPIN_c(1733, S_XG_COUNTRY_USA, USA)","DRIVERINTERIORCONFIG_c(22324, 1, None, None)",DRIVERPORTRAIT_c(7382),True,AIRACEDRIVERPROFILE_c(6923),"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",2014_TRUEXRYAN,129106177
