class,uid,assigned_type,assigned_key,call_offset,UID,RaceSeries,RaceType,RaceStart,RaceRoute,RaceCar,RaceLaps,NumDrivers,ID,RaceEvent,EventName,GridOrder,DamageMode,NumberInSeries,RaceRosterOverride,RaceTrophy,TelemetryEventData,RaceDate,WearAndTear,EventSchedule,MinTrackTemp,MaxTrackTemp,MinAmbientTemp,MaxAmbientTemp,QualifyingLaps,IntroCutscene,AltAdvertising,FakeRaceData,RaceRosterOverride2,RaceRosterOverride3,InfieldOverride,UseDifficultyOverride,OverrideDiff_Easy,OverrideDiff_Hard,DifficultyPercentage
RACEDATA_c,22566,,22566,0x7135,22566,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",200,43,22623,"EVENT_c(2528, cr000, S_WORLD_MICHIGAN, Michigan, None)",S_EVT_PURE_MICHIGAN_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,23,[],NASCARTROPHY_c(15897),None,131991569,1,"[WEEKENDEVENT_c(8619, None, 1, 1, None, 28.0, 31.0, True, ), WEEKENDEVENT_c(8620, None, 2, -1, None, 30.0, 28.0, True, ), WEEKENDEVENT_c(8621, None, 3, 2, None, 24.0, 28.0, True, ), WEEKENDEVENT_c(8622, None, 4, -1, None, 27.0, 32.0, True, )]",10.0,40.0,15.0,30.0,2,MichiganRace2Int,True,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22567,,22567,0x71C2,22567,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",188,43,22624,"EVENT_c(1763, cr000, S_WORLD_TALLADEGA, talladega, None)",S_EVT_AARONS_499,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,10,[],NASCARTROPHY_c(15883),None,131990788,1,"[WEEKENDEVENT_c(8476, None, 1, 1, None, 25.0, 31.0, False, ), WEEKENDEVENT_c(8477, None, 2, 2, None, 28.0, 33.0, False, ), WEEKENDEVENT_c(8478, None, 3, -1, None, 27.0, 33.0, False, ), WEEKENDEVENT_c(8479, None, 4, -1, None, 27.0, 33.0, False, )]",10.0,40.0,15.0,30.0,2,TalInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22568,,22568,0x724F,22568,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",110,43,22625,"EVENT_c(1033, cr000, S_WORLD_SONOMA, infineon, None)",S_EVT_TOYOTA_350,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,16,[],NASCARTROPHY_c(15890),None,131991062,1,"[WEEKENDEVENT_c(8501, None, 1, 1, None, 27.0, 34.0, False, ), WEEKENDEVENT_c(8502, None, 2, -1, None, 26.0, 33.0, False, ), WEEKENDEVENT_c(8503, None, 3, 2, None, 23.0, 31.0, False, ), WEEKENDEVENT_c(8504, None, 4, 3, None, 23.0, 31.0, False, ), WEEKENDEVENT_c(8505, None, 5, -1, None, 25.0, 34.0, False, )]",10.0,40.0,15.0,30.0,1,InfInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22569,,22569,0x72DC,22569,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",325,43,22626,"EVENT_c(1691, cr000, S_EVENT_ATLANTA_NIGHT, atlanta, None)",S_EVT_ADVOCARE_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,25,[],NASCARTROPHY_c(15899),None,131991583,1,"[WEEKENDEVENT_c(8722, None, 1, 1, None, 27.0, 30.0, False, ), WEEKENDEVENT_c(8723, None, 2, 2, None, 29.0, 34.0, False, ), WEEKENDEVENT_c(8724, None, 3, -1, None, 25.0, 29.0, False, ), WEEKENDEVENT_c(8725, None, 5, -1, None, 31.0, 27.0, False, ), WEEKENDEVENT_c(18766, None, 4, -1, None, 0.0, 0.0, False, )]",10.0,40.0,15.0,30.0,2,AtlantaInt,False,False,[],[],"WORLDSCRIPT_c(5406, 5407, S_WORLD_ATLANTA, 24.0, 1.54, None, S_WORLD_LOC_ATLANTA, None, False, 33, 54, 124000, 128452383, [], 28.654, None, S_HDRIVER_D_EARNHARDT, S_HDRIVER_D_EARNHARDT, S_HDRIVER_G_BODINE, S_HDRIVER_D_EARNHARDT, False, 9.0, 23.0, 197.478, 163.633, 81, False, None, S_HDRIVER_R_PETTY, [], 31.85, 8.0, 26.0, 36.844, 30.598, 0.985, Atlanta)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22570,,22570,0x7369,22570,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",267,43,22627,"EVENT_c(2775, cr000, S_WORLD_LAS_VEGAS, LasVegas, None)",S_EVT_KOBALT_TOOLS_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,3,[],NASCARTROPHY_c(15876),None,131990281,1,"[WEEKENDEVENT_c(8433, None, 1, 1, None, 27.0, 32.0, False, ), WEEKENDEVENT_c(8434, None, 2, -1, None, 31.0, 34.0, False, ), WEEKENDEVENT_c(8435, None, 3, 2, None, 22.0, 28.0, False, ), WEEKENDEVENT_c(8436, None, 4, -1, None, 30.0, 35.0, False, )]",10.0,40.0,15.0,30.0,2,VegasInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22573,,22573,0x73F6,22573,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(7700, 7701)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",75,28,22630,"EVENT_c(5413, cr000, S_EVENT_DAYTONA_NIGHT, daytona, None)",S_EVT_DAYTONA_SPRINT_UNLIMITED,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,100,[],None,None,131990031,1,"[WEEKENDEVENT_c(18768, None, 3, -1, None, 0.0, 0.0, False, ), WEEKENDEVENT_c(14749, None, 1, 1, None, 23.0, 21.0, False, ), WEEKENDEVENT_c(14750, None, 2, 2, None, 19.0, 17.0, False, ), WEEKENDEVENT_c(12538, None, 4, -1, None, 22.0, 20.0, False, 0.4;0.73), WEEKENDEVENT_c(12539, None, 5, -1, None, 20.0, 17.0, False, ), WEEKENDEVENT_c(22360, None, 6, -1, None, 17.0, 16.0, False, )]",15.0,40.0,15.0,30.0,2,AltDaytonaInt2,False,False,[],[],"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22574,,22574,0x7483,22574,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1785, 1786)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",2,10,22631,"EVENT_c(1050, cr000, S_EVENT_AUTOCLUB, autoclub, None)",S_ETN_ELIMINATOR,"GRIDORDER_c(1724, PREDEFINED, 30)",FULL,-1,"[DRIVERCONFIG_c(18308, None, None, None, None, None, None, None, False, None, None, 2013_ALMIROLA, 129106177), DRIVERCONFIG_c(18336, None, None, None, None, None, None, None, False, None, None, 2013_BAYNE, 129106177), DRIVERCONFIG_c(18321, None, None, None, None, None, None, None, False, None, None, 2013_BLANEY, 129106177), DRIVERCONFIG_c(18318, None, None, None, None, None, None, None, False, None, None, 2013_EDWARDS, 129106177), DRIVERCONFIG_c(18330, None, None, None, None, None, None, None, False, None, None, 2013_GILLILAND, 129106177), DRIVERCONFIG_c(18335, None, None, None, None, None, None, None, False, None, None, 2013_KVAPIL, 129106177), DRIVERCONFIG_c(18348, None, None, None, None, None, None, None, False, None, None, 2013_MEARS, 129106177), DRIVERCONFIG_c(18312, None, None, None, None, None, None, None, False, None, None, 2013_NEMECHEK, 129106177), DRIVERCONFIG_c(18331, None, None, None, None, None, None, None, False, None, None, 2013_WISE, 129106177)]",None,None,131859222,1,[],10.0,40.0,15.0,30.0,2,,False,False,"[DRIVERCONFIG_c(18315, None, None, None, None, None, None, None, False, None, None, 2013_KESELOWSKI, 129106177), DRIVERCONFIG_c(18322, None, None, None, None, None, None, None, False, None, None, 2013_MCMURRAY, 129106177), DRIVERCONFIG_c(18334, None, None, None, None, None, None, None, False, None, None, 2013_MENARD, 129106177), DRIVERCONFIG_c(18342, None, None, None, None, None, None, None, False, None, None, 2013_PATRICK, 129106177), DRIVERCONFIG_c(18350, None, None, None, None, None, None, None, False, None, None, 2013_RAGAN, 129106177), DRIVERCONFIG_c(18316, None, None, None, None, None, None, None, False, None, None, 2013_SMITHREGAN, 129106177), DRIVERCONFIG_c(18311, None, None, None, None, None, None, None, False, None, None, 2013_STENHOUSE, 129106177), DRIVERCONFIG_c(18343, None, None, None, None, None, None, None, False, None, None, 2013_TRUEXMARTIN, 129106177)]","[DRIVERCONFIG_c(18323, None, None, None, None, None, None, None, False, None, None, 2013_BIFFLE, 129106177), DRIVERCONFIG_c(18314, None, None, None, None, None, None, None, False, None, None, 2013_BOWYER, 129106177), DRIVERCONFIG_c(18309, None, None, None, None, None, None, None, False, None, None, 2013_BUSCHKYLE, 129106177), DRIVERCONFIG_c(18328, None, None, None, None, None, None, None, False, None, None, 2013_GORDONJEFF, 129106177), DRIVERCONFIG_c(18347, None, None, None, None, None, None, None, False, None, None, 2013_HAMLIN, 129106177), DRIVERCONFIG_c(18340, None, None, None, None, None, None, None, False, None, None, 2013_HARVICK, 129106177), DRIVERCONFIG_c(18333, None, None, None, None, None, None, None, False, None, None, 2013_JOHNSON, 131727617), DRIVERCONFIG_c(18324, None, None, None, None, None, None, None, False, None, None, 2013_KENSETH, 131268865), DRIVERCONFIG_c(18337, None, None, None, None, None, None, None, False, None, None, 2013_STEWART, 131793153)]",None,False,"OverrideDiff_Easy_c(0.86, 0.89)","OverrideDiff_Hard_c(0.94, 1.0)",0.5
RACEDATA_c,22575,,22575,0x7510,22575,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",200,43,22632,"EVENT_c(2528, cr000, S_WORLD_MICHIGAN, Michigan, None)",S_EVT_QUICKEN_LOANS_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,15,[],NASCARTROPHY_c(15889),None,131991055,1,"[WEEKENDEVENT_c(8497, None, 1, 1, None, 24.0, 28.0, False, ), WEEKENDEVENT_c(8498, None, 2, 2, None, 24.0, 28.0, False, ), WEEKENDEVENT_c(8499, None, 3, -1, None, 26.0, 31.0, False, ), WEEKENDEVENT_c(8500, None, 4, -1, None, 25.0, 31.0, False, )]",10.0,40.0,15.0,30.0,2,MichiganInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22576,,22576,0x759D,22576,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",500,43,22633,"EVENT_c(1671, cr000, S_WORLD_MARTINSVILLE, martinsville, None)",S_EVT_STP_GAS_BOOSTER_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,6,[],NASCARTROPHY_c(15879),None,131990302,1,"[WEEKENDEVENT_c(8452, None, 1, 1, None, 21.0, 27.0, False, ), WEEKENDEVENT_c(8453, None, 2, 2, None, 24.0, 29.0, False, ), WEEKENDEVENT_c(8454, None, 3, -1, None, 24.0, 29.0, False, ), WEEKENDEVENT_c(8455, None, 4, -1, None, 23.0, 29.0, False, )]",10.0,40.0,15.0,30.0,2,MartinsvilleIntro,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22577,,22577,0x762A,22577,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",160,43,22634,"EVENT_c(1210, cr000, S_WORLD_POCONO, pocono, None)",S_EVT_GOBOWLING_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,21,[],NASCARTROPHY_c(15895),None,131991555,1,"[WEEKENDEVENT_c(8615, None, 1, 1, None, 24.0, 29.0, False, ), WEEKENDEVENT_c(8616, None, 2, 2, None, 28.0, 26.0, False, ), WEEKENDEVENT_c(8617, None, 3, -1, None, 26.0, 28.0, False, ), WEEKENDEVENT_c(8618, None, 4, -1, None, 24.0, 31.0, False, )]",10.0,40.0,15.0,30.0,2,Poconorace2Int,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22578,,22578,0x76B7,22578,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",312,43,22635,"EVENT_c(1659, cr000, S_EVENT_PHOENIX_DAY, phoenix, None)",S_EVT_ADVOCARE_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,35,[],NASCARTROPHY_c(15909),None,131992329,1,"[WEEKENDEVENT_c(14590, None, 1, 1, None, 30.0, 33.0, False, ), WEEKENDEVENT_c(14591, None, 2, 2, None, 32.0, 36.0, False, ), WEEKENDEVENT_c(14592, None, 3, -1, None, 31.0, 33.0, False, ), WEEKENDEVENT_c(14593, None, 4, -1, None, 31.0, 34.0, False, )]",10.0,40.0,15.0,30.0,2,PhoenixRace2Int,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22579,,22579,0x7744,22579,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",160,43,22636,"EVENT_c(1210, cr000, S_WORLD_POCONO, pocono, None)",S_EVT_POCONO_PARTY,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,14,[],NASCARTROPHY_c(15888),None,131991048,1,"[WEEKENDEVENT_c(8493, None, 1, 1, None, 21.0, 28.0, False, ), WEEKENDEVENT_c(8494, None, 2, 2, None, 23.0, 30.0, False, ), WEEKENDEVENT_c(8495, None, 3, -1, None, 21.0, 27.0, False, ), WEEKENDEVENT_c(8496, None, 4, -1, None, 23.0, 30.0, False, )]",10.0,40.0,15.0,30.0,2,PoconoInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22580,,22580,0x77D1,22580,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",312,43,22637,"EVENT_c(1659, cr000, S_EVENT_PHOENIX_DAY, phoenix, None)",S_EVT_SUBWAY_FRESH_FIT,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,2,[],NASCARTROPHY_c(15875),None,131990274,1,"[WEEKENDEVENT_c(8429, None, 1, 1, None, 27.0, 32.0, False, ), WEEKENDEVENT_c(8430, None, 2, 2, None, 30.0, 35.0, False, ), WEEKENDEVENT_c(8431, None, 3, -1, None, 28.0, 36.0, False, ), WEEKENDEVENT_c(8432, None, 4, -1, None, 35.0, 27.0, False, )]",10.0,40.0,15.0,30.0,2,PhoenixInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22581,,22581,0x785E,22581,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",267,43,22638,"EVENT_c(12749, cr000, S_EVENT_KENTUCKY_NIGHT, Kentucky, None)",S_EVT_QUAKER_STATE_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,17,[],NASCARTROPHY_c(15891),None,131991068,1,"[WEEKENDEVENT_c(8506, None, 1, 1, None, 28.0, 33.0, False, ), WEEKENDEVENT_c(8507, None, 2, 2, None, 26.0, 31.0, False, ), WEEKENDEVENT_c(8508, None, 3, -1, None, 29.0, 35.0, False, ), WEEKENDEVENT_c(8509, None, 5, -1, None, 32.0, 27.0, True, ), WEEKENDEVENT_c(18305, None, 4, -1, None, 0.0, 0.0, True, )]",10.0,40.0,15.0,30.0,2,KentInt,False,False,[],[],"WORLDSCRIPT_c(5417, 5418, S_WORLD_KENTUCKY, 14.0, 1.5, None, S_WORLD_LOC_KENTUCKY, None, False, 17, 49, 109190, 131794697, [], 29.154, None, S_DRIVER_B_KESELOWSKI, S_DRIVER_K_BUSCH_02, S_DRIVER_D_EARNHARDT_JR, S_DRIVER_B_KESELOWSKI, False, 26.0, 26.0, 183.636, 145.607, 80, False, None, S_TH_GORDON_KENSITH, [], 33.589, 19.0, 29.0, 37.143, 31.299, 0.98, Kentucky)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22582,,22582,0x78EB,22582,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(3412, 3413)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",5,1,22639,"EVENT_c(1226, cr000, S_WORLD_CHICAGOLAND, chicagoland, None)",S_IVT_SOLO_THUNDER,"GRIDORDER_c(1717, QUALIFIED, 43)",COSMETIC,-1,[],None,None,131860749,1,[],10.0,40.0,15.0,30.0,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22583,,22583,0x7978,22583,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1167, 1168)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",2,1,22640,"EVENT_c(1251, cr000, S_WORLD_INDIANAPOLIS_SS, indianapolis, None)",,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],None,None,131858689,1,[],15.0,40.0,15.0,30.0,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22584,,22584,0x7A05,22584,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",367,43,22641,"EVENT_c(11234, cr000, S_EVENT_DARLINGTON_NIGHT, darlington, None)",S_EVT_STP_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,8,[],NASCARTROPHY_c(15884),None,131990540,1,"[WEEKENDEVENT_c(8480, None, 1, 1, None, 24.0, 30.0, False, ), WEEKENDEVENT_c(8481, None, 2, 2, None, 25.0, 31.0, False, ), WEEKENDEVENT_c(8482, None, 3, -1, None, 24.0, 30.0, False, ), WEEKENDEVENT_c(8483, None, 5, -1, None, 31.0, 24.0, True, ), WEEKENDEVENT_c(18282, None, 4, -1, None, 0.0, 0.0, True, )]",10.0,40.0,15.0,30.0,2,DarlInt,False,False,[],[],"WORLDSCRIPT_c(1631, 1632, S_WORLD_DARLINGTON, 25.0, 1.366, None, S_WORLD_LOC_DARLINGTON, None, False, 9, 30, 68000, 127796243, [], 27.231, None, S_HDRIVER_D_PEARSON, S_HDRIVER_R_PETTY, S_DRIVER_K_BUSCH_01, S_DRIVER_M_KENSETH, False, 20.0, 23.0, 181.918, 141.383, 62, False, None, S_DRIVER_B_ELLIOT, [], 31.256, 19.0, 28.0, 35.178, 30.175, 0.99, Darlington)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22585,,22585,0x7A92,22585,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",500,43,22642,"EVENT_c(1671, cr000, S_WORLD_MARTINSVILLE, martinsville, None)",S_EVT_GOODYS_FAST_RELIEF,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,33,[],NASCARTROPHY_c(15907),None,131992090,1,"[WEEKENDEVENT_c(9389, None, 1, 1, None, 28.0, 30.0, False, ), WEEKENDEVENT_c(9390, None, 2, 2, None, 31.0, 27.0, False, ), WEEKENDEVENT_c(9391, None, 3, -1, None, 29.0, 32.0, False, ), WEEKENDEVENT_c(9392, None, 4, -1, None, 27.0, 32.0, False, )]",10.0,40.0,15.0,30.0,2,MartinsvilleRace2Intro,True,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22586,,22586,0x7B1F,22586,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",90,43,22643,"EVENT_c(1045, cr000, S_WORLD_WATKINS_GLEN, watkinsglen, None)",S_EVT_CHEEZ_IT_355,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,22,[],NASCARTROPHY_c(15896),None,131991562,1,"[WEEKENDEVENT_c(14586, None, 1, 1, None, 28.0, 32.0, False, ), WEEKENDEVENT_c(14587, None, 2, 2, None, 30.0, 27.0, False, ), WEEKENDEVENT_c(14588, None, 3, -1, None, 26.0, 29.0, False, ), WEEKENDEVENT_c(14589, None, 4, -1, None, 27.0, 32.0, False, )]",10.0,40.0,15.0,30.0,1,WatGlennInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22587,,22587,0x7BAC,22587,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",267,43,22644,"EVENT_c(2524, cr000, S_WORLD_KANSAS_CITY, Kansas, None)",S_EVT_CASINO_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,30,[],NASCARTROPHY_c(15906),None,131992069,1,"[WEEKENDEVENT_c(9383, None, 1, 1, None, 29.0, 34.0, False, ), WEEKENDEVENT_c(9384, None, 2, -1, None, 31.0, 29.0, False, ), WEEKENDEVENT_c(9385, None, 3, 2, None, 28.0, 32.0, False, ), WEEKENDEVENT_c(9386, None, 4, 3, None, 32.0, 35.0, False, ), WEEKENDEVENT_c(9387, None, 5, -1, None, 32.0, 36.0, False, )]",10.0,40.0,15.0,30.0,2,KansasRace2Int,True,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22588,,22588,0x7C39,22588,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",267,43,22645,"EVENT_c(22669, cr000, S_KANSAS_CITY_NIGHT, Kansas, None)",S_EVT_BOJANGLES_SOUTHERN_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,11,[],NASCARTROPHY_c(15881),None,131990794,1,"[WEEKENDEVENT_c(8464, None, 1, 1, None, 26.0, 31.0, False, ), WEEKENDEVENT_c(8465, None, 2, 2, None, 27.0, 32.0, False, ), WEEKENDEVENT_c(8466, None, 3, -1, None, 28.0, 32.0, False, ), WEEKENDEVENT_c(8467, None, 4, -1, None, 27.0, 32.0, False, )]",10.0,40.0,15.0,30.0,2,kansasint,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
